,ritz_wl_vac(nm),Aki(s^-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
207,545.92385,11614285.714285715,3d6.(5D).4d,4S,nan,3d6.(5D<0>).4f,2[3]*,nan,4.0,14.0
208,510.40359233333334,16557142.857142856,3d6.(5D).4d,6D,nan,3d6.(5D<3>).4f,2[3]*,nan,30.0,14.0
209,596.98671,19140000.0,3d6.(5D).4d,e 4F,nan,3d6.(5D<3>).4f,2[2]*,nan,28.0,10.0
210,230.737886,71250000.0,3d6.(3P2).4p,z 4S*,nan,3d6.(3P2).4d,4D,nan,4.0,16.0
211,237.9167465,166384615.3846154,3d6.(3H).4p,z 2I*,nan,3d6.(3H).4d,2I,nan,26.0,26.0
212,248.83142999999998,150777777.7777778,3d6.(3G).4p,y 2F*,nan,3d6.(3G).4d,2G,nan,14.0,18.0
213,455.62324499999994,214714.2857142857,3d6.(3F2).4s,b 4F,nan,3d6.(5D).4p,z 4F*,nan,28.0,28.0
214,252.8339305,104714285.71428572,3d6.(1G2).4s,c 2G,nan,3d6.(1G2).4p,x 2F*,nan,18.0,14.0
215,238.4299305,70444444.44444445,3d6.(3F2).4p,y 2G*,nan,3d6.(3F2).4d,2G,nan,18.0,18.0
216,232.82168366666664,93818181.81818181,3d6.(3H).4p,z 4G*,nan,3d6.(3H).4d,4H,nan,36.0,44.0
217,552.003575,10842857.142857144,3d6.(5D).4d,e 4G,nan,3d6.(5D<2>).4f,2[3]*,nan,36.0,14.0
218,232.15724275,169800000.0,3d6.(3F2).4p,y 4F*,nan,3d6.(3F2).4d,4D,nan,28.0,20.0
219,939.1601175000001,31520000.0,3d6.(5D).5s,e 6D,nan,3d6.(5D).5p,6D*,nan,30.0,30.0
220,271.090642,128142857.14285715,3d6.(3F2).4s,a 2F,nan,3d6.(3F2).4p,z 2F*,nan,14.0,14.0
221,649.01948,4050000.0,3d6.(5D).5p,6D*,nan,3d6.(3F2).4d,4P,nan,30.0,12.0
222,226.3012465,1878000.0,3d6.(5D).4s,a 6D,nan,3d6.(5D).4p,z 4D*,nan,30.0,20.0
223,286.561396,104900000.0,3d6.(5D).4p,z 4D*,nan,3d6.(5D).5s,e 4D,nan,20.0,20.0
224,760.1288318181818,29173333.333333332,3d6.(5D).5p,6D*,nan,3d6.(5D).6s,6D,nan,30.0,30.0
225,550.77283,53200000.0,3d6.(5D).4d,e 4G,nan,3d6.(5D<4>).4f,2[7]*,nan,36.0,30.0
226,260.99158450000004,265133333.33333334,3d6.(1I).4s,a 2I,nan,3d6.(1I).4p,z 2K*,nan,26.0,30.0
227,779.127295,12800000.0,3d6.(5D).5p,w 6P*,nan,3d6.(5D).5d,6P,nan,18.0,18.0
228,325.3553945454546,0.2242,3d6.(5D).4s,a 6D,nan,3d6.(3D).4s,b 4D,nan,30.0,20.0
229,243.2930293333333,222909090.9090909,3d6.(3F2).4p,y 2G*,nan,3d6.(3H).4d,2H,nan,18.0,22.0
230,228.194413,136000000.0,3d6.(3F2).4p,x 4D*,nan,3d6.(5D).5d,4P,nan,20.0,12.0
231,3028.4859,9285.714285714286,3d6.(5D<3>).4f,2[6]*,nan,3d6.(3H).4d,4F,nan,26.0,28.0
232,243.41618,189333333.33333334,3d6.(1G1).4s,d 2G,nan,3d6.(1G1).4p,2G*,nan,18.0,18.0
233,266.505157,35357142.85714286,3d6.(3F1).4s,d 2F,nan,3d5.(4G).4s.4p.(3P*),v 4F*,nan,14.0,28.0
234,233.926096,1866666.6666666667,3d6.(5D).4p,z 6F*,nan,3d6.(5D).4d,e 4G,nan,42.0,36.0
235,511.74717499999997,52000000.0,3d6.(5D).4d,6D,nan,3d6.(5D<2>).4f,2[1]*,nan,30.0,6.0
236,1640.58734,85714.28571428571,3d6.(5D).4d,f 4D,nan,3d6.(5D).5p,4F*,nan,20.0,28.0
237,655.81249,8333333.333333333,3d6.(5D).4d,4P,nan,3d6.(5D<3>).4f,2[1]*,nan,12.0,6.0
238,1660.9782400000001,1086666.6666666667,3d6.(5D).4d,6S,nan,3d6.(5D).5p,w 6P*,nan,6.0,18.0
239,2889.8034,13071.42857142857,3d6.(5D<3>).4f,2[2]*,nan,3d6.(3F2).4d,4F,nan,10.0,28.0
240,558.14753,6720000.0,3d6.(5D).4d,4S,nan,3d6.(5D<2>).4f,2[2]*,nan,4.0,10.0
241,254.88143250000002,194230769.23076922,3d6.(3H).4p,z 2H*,nan,3d6.(3H).4d,2I,nan,22.0,26.0
242,649.87367,5121428.571428572,3d6.(5D).5p,6D*,nan,3d6.(3H).4d,4F,nan,30.0,28.0
243,2611.811,33571.42857142857,3d6.(5D<4>).4f,2[6]*,nan,3d6.(3H).4d,4F,nan,26.0,28.0
244,482.21746,3000000.0,3d6.(5D).4d,e 6F,nan,3d6.(5D<1>).4f,2[4]*,nan,42.0,18.0
245,550.4744,7590909.090909091,3d6.(5D).4d,f 4D,nan,3d6.(5D<4>).4f,2[5]*,nan,20.0,22.0
246,521.0924339999999,49028571.428571425,3d6.(5D).4d,6D,nan,3d6.(5D<4>).4f,2[3]*,nan,30.0,14.0
247,306.49167966666664,40400000.0,3d6.(5D).4p,z 4P*,nan,3d6.(5D).5s,e 4D,nan,12.0,20.0
248,175.40943049999998,130333333.33333333,3d7,a 2G,nan,3d6.(1G2).4p,w 2G*,nan,18.0,18.0
249,248.908732,181428571.42857143,3d6.(3F1).4s,d 2F,nan,3d6.(3F1).4p,2F*,nan,14.0,14.0
250,506.65178,7320000.0,3d6.(5D).4d,6D,nan,3d6.(5D<1>).4f,2[2]*,nan,30.0,10.0
251,245.19079349999998,152818181.8181818,3d6.(1I).4s,a 2I,nan,3d6.(1I).4p,w 2H*,nan,26.0,22.0
252,257.513692,240000000.0,3d6.(3P2).4s,b 4P,nan,3d6.(3P2).4p,z 4S*,nan,12.0,4.0
253,516.9406046666667,42457142.85714286,3d6.(5D).4d,6P,nan,3d6.(5D<2>).4f,2[3]*,nan,18.0,14.0
254,247.09450700000002,53909090.90909091,3d6.(3H).4p,z 2H*,nan,3d6.(3F2).4d,2H,nan,22.0,22.0
255,253.13203399999998,88777777.77777778,3d6.(3H).4p,z 2H*,nan,3d6.(3H).4d,2G,nan,22.0,18.0
256,772.75744,5988888.888888889,3d6.(5D).5p,4P*,nan,3d6.(5D).5d,4D,nan,12.0,18.0
257,1958.4103233333335,520000.0,3d6.(5D).4d,6P,nan,3d5.(4P).4s.4p.(3P*),6P*,nan,18.0,18.0
258,858.9591614285715,28118333.333333332,3d6.(5D).5s,e 4D,nan,3d6.(5D).5p,4P*,nan,20.0,12.0
259,237.6025015,74090909.0909091,3d6.(3G).4p,y 2H*,nan,3d6.(3G).4d,2H,nan,22.0,22.0
260,2324.8574,91500.0,3d6.(5D).4d,e 4F,nan,3d6.(5D).5p,4P*,nan,28.0,12.0
261,255.164728,237400000.0,3d6.(1F).4s,c 2F,nan,3d6.(1F).4p,v 2D*,nan,14.0,10.0
262,919.50636375,30250000.0,3d6.(5D).5s,e 4D,nan,3d6.(5D).5p,4D*,nan,20.0,20.0
263,585.4418450000001,25909090.90909091,3d6.(5D).4d,e 4F,nan,3d6.(5D<3>).4f,2[5]*,nan,28.0,22.0
264,521.729785,6553846.153846154,3d6.(5D).4d,6D,nan,3d6.(5D<4>).4f,2[6]*,nan,30.0,26.0
265,237.927915,7555555.555555556,3d6.(5D).4p,z 6F*,nan,3d6.(5D).4d,6P,nan,42.0,18.0
266,1699.92809,2375769.230769231,3d6.(3H).4d,4K,nan,3d6.(3H).5p,4I*,nan,60.0,52.0
267,820.3191175,9446428.57142857,3d6.(5D).5s,e 6D,nan,3d6.(5D).5p,4F*,nan,30.0,28.0
268,218.971798,378846.1538461539,3d7,a 2G,nan,3d6.(3H).4p,z 4I*,nan,18.0,52.0
269,940.92311,572222.2222222222,3d6.(5D).5s,e 4D,nan,3d6.(3F1).4p,4G*,nan,20.0,36.0
270,654.792185,15520000.0,3d5.(4P).4s.4p.(3P*),6P*,nan,3d6.(5D).5d,6D,nan,18.0,30.0
271,686.21915,3733333.3333333335,3d6.(5D).5p,6F*,nan,3d6.(5D).5d,4D,nan,42.0,18.0
272,244.47503214285715,246428571.42857143,3d6.(3D).4s,b 4D,nan,3d6.(3D).4p,w 4F*,nan,20.0,28.0
273,3458.9521,50000.0,3d6.(5D).4d,4P,nan,3d6.(3P1).5p,4P*,nan,12.0,4.0
274,654.6590399999999,50410000.0,3d6.(5D).5p,6D*,nan,3d6.(5D).5d,6F,nan,30.0,40.0
275,240.479258,160000000.0,3d6.(3G).4p,x 4F*,nan,3d6.(3F2).4d,2P,nan,28.0,4.0
276,251.666301,18000000.0,3d6.(3P2).4p,z 2P*,nan,3d6.(3P2).4d,4F,nan,6.0,28.0
277,234.24809166666668,337750000.0,3d6.(3P2).4p,y 4P*,nan,3d6.(3P2).4d,4D,nan,12.0,16.0
278,310.746503,752000.0,3d6.(3G).4s,b 2G,nan,3d6.(3F2).4p,x 4D*,nan,18.0,20.0
279,265.0177705,1400000.0,3d6.(3H).4s,b 2H,nan,3d6.(3F2).4p,y 4G*,nan,22.0,36.0
280,564.12486,4680000.0,3d6.(5D).4d,e 4G,nan,3d6.(5D<3>).4f,2[2]*,nan,36.0,10.0
281,286.671039,47090909.09090909,3d6.(3G).4s,b 2G,nan,3d6.(3H).4p,z 2H*,nan,18.0,22.0
282,2057.507453333333,311333.3333333333,3d6.(5D).4d,6P,nan,3d6.(5D).5p,6D*,nan,18.0,30.0
283,558.5312566666666,26200000.0,3d6.(5D).4d,e 4G,nan,3d6.(5D<4>).4f,2[6]*,nan,36.0,26.0
284,257.369123,113000000.0,3d6.(3F2).4p,y 2D*,nan,3d6.(3F2).4d,2F,nan,10.0,14.0
285,248.34251,223000000.0,3d6.(1G1).4s,d 2G,nan,3d6.(1G1).4p,2F*,nan,18.0,8.0
286,531.372775,10614285.714285715,3d6.(5D).4d,f 4D,nan,3d6.(5D<2>).4f,2[3]*,nan,20.0,14.0
287,2438.394733333333,91285.71428571429,3d6.(5D).4d,e 4F,nan,3d6.(5D).5p,6F*,nan,28.0,42.0
288,273.05229275,56055555.55555555,3d6.(3G).4p,x 4F*,nan,3d6.(3G).5s,f 4G,nan,28.0,36.0
289,273.150778,20000000.0,3d6.(3G).4p,x 2G*,nan,3d6.(3F2).4d,2G,nan,18.0,18.0
290,248.986094,577777.7777777778,3d6.(3P2).4s,b 4P,nan,3d5.(6S).4s.4p.(3P*),y 6P*,nan,12.0,18.0
291,896.517015,0.010050000000000002,3d7,a 4F,nan,3d7,a 4P,nan,28.0,12.0
292,1689.0253400000001,179615.38461538462,3d6.(3H).4d,4H,nan,3d6.(3H).5p,4I*,nan,44.0,52.0
293,160.259666,29555555.555555556,3d6.(5D).4p,z 6F*,nan,3d6.(5D).5d,6G,nan,42.0,54.0
294,240.8882572,249928571.42857143,3d6.(5D).4p,z 4F*,nan,3d6.(5D).4d,e 4F,nan,28.0,28.0
295,234.701383,19846153.846153848,3d6.(3F2).4p,y 4F*,nan,3d6.(3H).4d,2I,nan,28.0,26.0
296,245.93488166666668,255666666.66666666,3d6.(3D).4s,b 4D,nan,3d6.(3D).4p,w 4P*,nan,20.0,12.0
297,265.98701775,67857142.85714285,3d6.(3F2).4p,y 4F*,nan,3d6.(3F2).5s,f 4F,nan,28.0,28.0
298,556.49328,4328571.428571428,3d6.(5D).4d,4S,nan,3d6.(5D<2>).4f,2[3]*,nan,4.0,14.0
299,259.542172,52909090.90909091,3d6.(3G).4p,y 2H*,nan,3d6.(3H).4d,2H,nan,22.0,22.0
300,175.76399114285712,1159500000.0,3d5.(6S).4s.4p.(3P*),z 8P*,nan,3d5.4s.(7S).4d,8D,nan,24.0,40.0
301,266.6782605,139111111.1111111,3d6.(3F1).4s,d 2F,nan,3d6.(3F1).4p,u 2G*,nan,14.0,18.0
302,247.5294015,207400000.0,3d6.(1D2).4s,c 2D,nan,3d6.(1D2).4p,w 2D*,nan,10.0,10.0
303,457.1834766,785200.0,3d6.(3F2).4s,b 4F,nan,3d6.(5D).4p,z 4D*,nan,28.0,20.0
304,1781.9699233333333,229714.2857142857,3d6.(5D).4d,f 4D,nan,3d6.(5D).5p,6F*,nan,20.0,42.0
305,239.6081815,12600000.0,3d6.(5D).4p,z 6P*,nan,3d6.(5D).4d,f 4D,nan,18.0,20.0
306,245.808323,48545454.54545455,3d6.(3H).4p,z 2H*,nan,3d6.(3H).4d,2H,nan,22.0,22.0
307,254.4581447142857,196600000.0,3d6.(3F2).4s,b 4F,nan,3d6.(3F2).4p,y 4F*,nan,28.0,28.0
308,649.78664,13257142.857142856,3d6.(5D).4d,4P,nan,3d6.(5D<3>).4f,2[3]*,nan,12.0,14.0
309,262.489617,15909090.909090908,3d6.(3G).4p,y 2H*,nan,3d6.(3F2).4d,2H,nan,22.0,22.0
310,902.0944383333334,7640000.0,3d6.(5D).5p,4P*,nan,3d6.(5D).6s,4D,nan,12.0,20.0
311,248.2516295,199800000.0,3d6.(3F2).4p,y 2D*,nan,3d6.(3F2).4d,2D,nan,10.0,10.0
312,497.26027,14066666.666666666,3d6.(5D).4d,e 6F,nan,3d6.(5D<2>).4f,2[1]*,nan,42.0,6.0
313,503.04954,10333333.333333334,3d6.(5D).4d,e 6F,nan,3d6.(5D<3>).4f,2[1]*,nan,42.0,6.0
314,551.21711,2555555.5555555555,3d6.(5D).4d,e 4G,nan,3d6.(5D<3>).4f,2[4]*,nan,36.0,18.0
315,261.5584256923077,270520000.0,3d6.(5D).4s,a 6D,nan,3d6.(5D).4p,z 6D*,nan,30.0,30.0
316,251.132047,6844444.444444444,3d6.(5D).4p,z 4D*,nan,3d6.(5D).4d,6P,nan,20.0,18.0
317,254.43271349999998,96000000.0,3d6.(1I).4s,a 2I,nan,3d6.(1G2).4p,x 2H*,nan,26.0,22.0
318,245.652126,61055555.55555555,3d6.(5D).4p,z 4D*,nan,3d6.(5D).4d,e 4G,nan,20.0,36.0
319,240.1788065,239428571.42857143,3d6.(3F2).4p,z 2F*,nan,3d6.(3F2).4d,2F,nan,14.0,14.0
320,772.79735,1057142.857142857,3d6.(5D).5p,w 6P*,nan,3d6.(3P2).4d,4F,nan,18.0,28.0
321,242.366869,828571.4285714285,3d7,a 2H,nan,3d6.(3F2).4p,y 4F*,nan,22.0,28.0
322,251.268094,163000000.0,3d6.(3P1).4s,c 2P,nan,3d6.(3F1).4p,2D*,nan,6.0,6.0
323,645.69368,12000000.0,3d6.(5D).4d,4P,nan,3d6.(5D<2>).4f,2[1]*,nan,12.0,6.0
324,224.83165027272727,453476190.47619045,3d6.(5D).4p,z 6D*,nan,3d6.(5D).4d,e 6F,nan,30.0,42.0
325,237.57551775000002,542692307.6923077,3d6.(3G).4p,y 4H*,nan,3d6.(3G).4d,4I,nan,44.0,52.0
326,834.1563,5493333.333333333,3d6.(5D).5p,4F*,nan,3d6.(5D).6s,6D,nan,28.0,30.0
327,265.32458175000005,129400000.0,3d6.(5D).4p,z 4P*,nan,3d6.(5D).4d,f 4D,nan,12.0,20.0
328,523.940711,14045454.545454545,3d6.(5D).4d,6P,nan,3d6.(5D<3>).4f,2[5]*,nan,18.0,22.0
329,525.0430066666667,100492307.6923077,3d6.(5D).4d,e 6G,nan,3d6.(5D<3>).4f,2[6]*,nan,54.0,26.0
330,2036.66942,51900.0,3d6.(5D).4d,4S,nan,3d6.(5D).5p,4D*,nan,4.0,20.0
331,249.655103625,275782692.3076923,3d6.(3H).4s,a 4H,nan,3d6.(3H).4p,z 4I*,nan,44.0,52.0
332,2532.2296,30666.666666666668,3d6.(5D).4d,6S,nan,3d5.(4P).4s.4p.(3P*),6P*,nan,6.0,18.0
333,540.549385,23666666.666666668,3d6.(5D).4d,f 4D,nan,3d6.(5D<2>).4f,2[1]*,nan,20.0,6.0
334,243.8835225,32642857.14285714,3d6.(3G).4p,x 4G*,nan,3d6.(3F2).4d,4F,nan,36.0,28.0
335,238.003522,53333333.333333336,3d6.(1S2).4s,a 2S,nan,3d6.(1D2).4p,w 2P*,nan,2.0,6.0
336,515.03328,9660000.0,3d6.(5D).4d,6D,nan,3d6.(5D<3>).4f,2[2]*,nan,30.0,10.0
337,682.10006,5433333.333333333,3d6.(5D).5p,4P*,nan,3d6.(5D).5d,4P,nan,12.0,12.0
338,243.059899,19285714.285714287,3d6.(3G).4p,x 4G*,nan,3d6.(3H).4d,4F,nan,36.0,28.0
339,236.401835,15750000.0,3d6.(3P2).4p,z 2D*,nan,3d6.(5D).5d,6F,nan,10.0,40.0
340,825.21068,21400000.0,3d6.(5D).5p,4F*,nan,3d6.(5D).6s,4D,nan,28.0,20.0
341,232.92360399999998,286733333.3333333,3d6.(3H).4p,z 4H*,nan,3d6.(3H).4d,4K,nan,44.0,60.0
342,637.33656,18340000.0,3d6.(5D).4d,4P,nan,3d6.(5D<1>).4f,2[2]*,nan,12.0,10.0
343,605.11128,5485714.285714285,3d6.(5D).4d,e 4F,nan,3d6.(5D<4>).4f,2[3]*,nan,28.0,14.0
344,332.596311,97142.85714285714,3d7,b 2F,nan,3d6.(3F2).4p,y 4F*,nan,14.0,28.0
345,698.93227,7173333.333333333,3d6.(5D).5p,4D*,nan,3d6.(5D).5d,6D,nan,20.0,30.0
346,267.17487600000004,138538461.53846154,3d6.(1I).4p,z 2K*,nan,3d6.(1I).5s,2I,nan,30.0,26.0
347,298.54690400000004,1324444.4444444445,3d6.(3G).4s,b 2G,nan,3d6.(3F2).4p,y 4G*,nan,18.0,36.0
348,949.82727,399000.0,3d6.(3P1).4p,4P*,nan,3d6.(5D).6s,4D,nan,8.0,20.0
349,520.3806549999999,49333333.333333336,3d6.(5D).4d,6D,nan,3d6.(5D<4>).4f,2[1]*,nan,30.0,6.0
350,288.160141,977777.7777777778,3d6.(5D).4s,a 4D,nan,3d6.(5D).4p,z 6P*,nan,20.0,18.0
351,496.08788999999996,56120000.0,3d6.(5D).4d,e 6F,nan,3d6.(5D<2>).4f,2[2]*,nan,42.0,10.0
352,236.3001383333333,608000000.0,3d6.(5D).4p,z 6P*,nan,3d6.(5D).4d,6S,nan,18.0,6.0
353,163.739964,14400000.0,3d7,a 4F,nan,3d6.(3F2).4p,x 4D*,nan,28.0,20.0
354,2872.7501,33000.0,3d6.(5D<3>).4f,2[3]*,nan,3d6.(3F2).4d,4F,nan,14.0,28.0
355,263.1519803333333,56611111.11111111,3d6.(3F2).4s,b 4F,nan,3d6.(3H).4p,z 4G*,nan,28.0,36.0
356,502.9521976,148545454.54545453,3d6.(5D).4d,e 6F,nan,3d6.(5D<4>).4f,2[5]*,nan,42.0,22.0
357,238.00429924999997,123300000.0,3d6.(3F2).4p,x 4D*,nan,3d6.(3F2).4d,4D,nan,20.0,20.0
358,522.3778705,29822222.222222224,3d6.(5D).4d,6D,nan,3d6.(5D<4>).4f,2[4]*,nan,30.0,18.0
359,273.281702,2840000.0,3d6.(3H).4s,b 2H,nan,3d6.(3F2).4p,x 4D*,nan,22.0,20.0
360,551.6927233333333,33200000.0,3d6.(5D).4d,f 4D,nan,3d6.(5D<4>).4f,2[1]*,nan,20.0,6.0
361,489.9661785,17236363.636363637,3d6.(5D).4d,e 6F,nan,3d6.(5D<3>).4f,2[5]*,nan,42.0,22.0
362,251.114074,12777777.777777778,3d6.(3F2).4p,y 4G*,nan,3d6.(3H).4d,4G,nan,36.0,36.0
363,269.253525,2000000.0,3d6.(3G).4s,a 4G,nan,3d6.(3F2).4p,x 4D*,nan,36.0,20.0
364,534.3617449999999,15955555.555555556,3d6.(5D).4d,e 6G,nan,3d6.(5D<3>).4f,2[4]*,nan,54.0,18.0
365,234.360585,40400000.0,3d6.(3G).4p,x 4G*,nan,3d6.(3G).4d,4D,nan,36.0,20.0
366,231.54622700000002,110653846.15384616,3d6.(3H).4p,z 4H*,nan,3d6.(3H).4d,4I,nan,44.0,52.0
367,629.3566,27000000.0,3d6.(5D).4d,4P,nan,3d6.(5D<0>).4f,2[3]*,nan,12.0,14.0
368,237.593849625,95478000.0,3d7,a 4F,nan,3d6.(5D).4p,z 4D*,nan,28.0,20.0
369,270.749288,34615384.615384616,3d6.(3G).4p,y 2H*,nan,3d6.(3H).4d,2I,nan,22.0,26.0
370,233.8508765,201888888.8888889,3d6.(3H).4p,z 2G*,nan,3d6.(3H).4d,2G,nan,18.0,18.0
371,694.298525,6000000.0,3d6.(5D).5p,4D*,nan,3d6.(5D).5d,4D,nan,20.0,18.0
372,251.0505995,228833333.33333334,3d6.(3F1).4s,c 4F,nan,3d6.(3F1).4p,4G*,nan,28.0,36.0
373,274.249655,31200000.0,3d6.(3D).4p,y 2P*,nan,3d6.(3D).5s,2D,nan,6.0,10.0
374,562.90511,621.4285714285714,3d6.(3F2).4s,a 2F,nan,3d6.(5D).4p,z 4F*,nan,14.0,28.0
375,242.692999,28888888.888888888,3d6.(3G).4p,x 4G*,nan,3d6.(3F2).4d,2G,nan,36.0,18.0
376,522.8980066666667,80133333.33333333,3d6.(5D).4d,e 6G,nan,3d6.(5D<1>).4f,2[4]*,nan,54.0,18.0
377,283.6939285,76000000.0,3d6.(3P2).4s,b 2P,nan,3d6.(3P2).4p,z 2D*,nan,6.0,10.0
378,240.29701666666665,42866666.666666664,3d6.(5D).4p,z 6F*,nan,3d6.(5D).4d,6D,nan,42.0,30.0
379,504.88289249999997,58085714.28571428,3d6.(5D).4d,e 6F,nan,3d6.(5D<4>).4f,2[3]*,nan,42.0,14.0
380,535.691,3363636.3636363638,3d6.(5D).4d,f 4D,nan,3d6.(5D<3>).4f,2[5]*,nan,20.0,22.0
381,327.524651,465555.55555555556,3d6.(1G2).4s,c 2G,nan,3d6.(3F2).4p,y 4G*,nan,18.0,36.0
382,636.42186,3771428.5714285714,3d6.(5D).4d,4P,nan,3d6.(5D<2>).4f,2[3]*,nan,12.0,14.0
383,589.96608,7080000.0,3d6.(5D).4d,e 4F,nan,3d6.(5D<2>).4f,2[2]*,nan,28.0,10.0
384,690.069158,42566666.666666664,3d6.(5D).5p,4F*,nan,3d6.(5D).5d,4G,nan,28.0,36.0
385,649.11103,2720000.0,3d6.(5D).4d,4P,nan,3d6.(5D<3>).4f,2[2]*,nan,12.0,10.0
386,603.14543,5636363.636363637,3d6.(5D).4d,e 4F,nan,3d6.(5D<4>).4f,2[5]*,nan,28.0,22.0
387,273.811493,35500000.0,3d6.(3F2).4p,x 4D*,nan,3d6.(3F2).5s,f 4F,nan,20.0,28.0
388,257.7811165,6044444.444444444,3d5.4s2,a 6S,nan,3d5.(6S).4s.4p.(3P*),y 6P*,nan,6.0,18.0
389,655.63573,3740000.0,3d5.(4P).4s.4p.(3P*),6P*,nan,3d6.(5D).5d,6F,nan,18.0,40.0
390,763.468235,927777.7777777778,3d5.(4G).4s.4p.(3P*),v 4F*,nan,3d6.(5D).5d,4G,nan,28.0,36.0
391,269.504869,62000000.0,3d6.(3P2).4p,y 4P*,nan,3d6.(3P2).5s,4P,nan,12.0,12.0
392,514.71641,77000000.0,3d6.(5D).4d,6D,nan,3d6.(5D<3>).4f,2[0]*,nan,30.0,2.0
393,276.865880875,168533333.33333334,3d6.(5D).4p,z 6F*,nan,3d6.(5D).5s,e 6D,nan,42.0,30.0
394,829.80456,12680000.0,3d6.(5D).5p,6F*,nan,3d6.(5D).6s,4D,nan,42.0,20.0
395,280.011955,4428571.428571428,3d6.(3H).4s,b 2H,nan,3d6.(3F2).4p,y 4F*,nan,22.0,28.0
396,252.40311899999998,249333333.33333334,3d6.(1G2).4s,c 2G,nan,3d6.(1G2).4p,w 2G*,nan,18.0,18.0
397,1401.2445119999998,937619.0476190476,3d6.(5D).4d,e 6F,nan,3d6.(5D).5p,6F*,nan,42.0,42.0
398,273.34555666666665,94900000.0,3d6.(3F1).4s,c 4F,nan,3d6.(3P1).4p,v 4D*,nan,28.0,20.0
399,993.5559,344000.0,3d5.(4G).4s.4p.(3P*),v 4F*,nan,3d6.(5D).6s,4D,nan,28.0,20.0
400,272.819074,17222222.222222224,3d6.(3G).4s,a 4G,nan,3d6.(3H).4p,z 2G*,nan,36.0,18.0
401,200.102541,52777777.777777776,3d7,a 2H,nan,3d6.(3G).4p,x 2G*,nan,22.0,18.0
402,1824.4587866666668,614111.1111111111,3d6.(5D).4d,6D,nan,3d5.(4P).4s.4p.(3P*),6P*,nan,30.0,18.0
403,249.19047933333331,230714285.7142857,3d6.(3G).4p,x 2G*,nan,3d6.(3G).4d,2F,nan,18.0,14.0
404,238.56325375,205954545.45454547,3d6.(3G).4p,y 4H*,nan,3d6.(3G).4d,4H,nan,44.0,44.0
405,837.78287,1860000.0,3d6.(5D).5p,4D*,nan,3d6.(5D).6s,6D,nan,20.0,30.0
406,539.0632375,14172727.272727273,3d6.(5D).4d,e 6G,nan,3d6.(5D<4>).4f,2[5]*,nan,54.0,22.0
407,1415.6111,121428.57142857143,3d6.(5D).4d,e 6F,nan,3d6.(5D).5p,4F*,nan,42.0,28.0
408,243.173577,107000000.0,3d6.(3P1).4s,c 4P,nan,3d6.(3P1).4p,4S*,nan,12.0,4.0
409,236.173121,39428571.428571425,3d6.(3F2).4p,z 2F*,nan,3d6.(3F2).4d,4F,nan,14.0,28.0
410,279.62151775,95642857.14285715,3d6.(3F2).4p,y 4G*,nan,3d6.(3F2).5s,f 4F,nan,36.0,28.0
411,234.9824415,112000000.0,3d6.(3F2).4p,z 2F*,nan,3d6.(3F2).4d,2G,nan,14.0,18.0
412,248.81536300000002,248500000.0,3d6.(5D).4p,z 4D*,nan,3d6.(5D).4d,f 4D,nan,20.0,20.0
413,657.21957,57244444.44444445,3d6.(5D).5p,6D*,nan,3d6.(5D).5d,6P,nan,30.0,18.0
